	SNP	Chromosome	Position	trait1
1103	ENSG00000261060	1	179559506	0.135975955311413
1104	ENSG00000261061	16	81064374	0.206913971048768
1105	ENSG00000261069	15	25332807	0.0159834959517147
1106	ENSG00000261076	10	60085373	0.0310122136450339
1107	ENSG00000261096	2	232674555	0.783489732711472
1108	ENSG00000261192	17	55122838	0.1922971997555
1109	ENSG00000261215	9	34661899	0.960085650058465
1110	ENSG00000261220	8	134585425	0.318015413552046
1111	NA	NA	NA	8.37499811092819e-05
1112	ENSG00000261245	16	31372598	0.935744922866065
1113	ENSG00000261266	16	23698369	0.203149790544146
1114	ENSG00000261292	3	97478366	0.114592374217054
1115	ENSG00000261327	16	88210903	0.000958011341734471
1116	ENSG00000261409	23	107963178	0.481643322205196
1117	ENSG00000261420	6	166796676	0.263142263803467
1118	ENSG00000261447	9	72287664	0.0135369731518238
1119	ENSG00000261459	16	30537243	0.310519279316988
1120	ENSG00000261468	3	30739152	0.388082659298892
1121	ENSG00000261513	16	71757082	0.141751982330135
1122	ENSG00000261567	16	85391068	0.834020348485425
1123	ENSG00000261592	16	87430309	0.819357527649087
1124	ENSG00000261600	2	91768392	0.127999524522949
1125	ENSG00000261611	16	71481502	0.00532375005989511
1126	ENSG00000261625	11	68768232	0.396128016268763
1127	ENSG00000261634	15	69570666	0.280706442931128
1128	ENSG00000261671	10	22546714	0.168119559864221
1129	ENSG00000261685	16	50679719	0.916496595664012
1130	ENSG00000261716	1	149816064	0.182718126157534
1131	ENSG00000261760	2	110992311	0.541904507784736
1132	ENSG00000261762	15	78881464	0.0388070801749587
1133	ENSG00000261786	3	44158790	0.495622776291839
1134	ENSG00000261839	6	28104626	0.0254478242095667
1135	ENSG00000261888	17	81061204	0.459596692075329
1136	ENSG00000262052	17	53920037	0.948861277246957
1137	ENSG00000262118	16	3417718	0.0275172918394889
1138	ENSG00000262119	14	27061952	0.898535311003592
1139	ENSG00000262133	17	781141	0.0771775716527122
1140	ENSG00000262172	17	77965742	0.00257665129611987
1141	ENSG00000262294	17	202428	0.114690643850581
1142	ENSG00000262319	17	19044329	0.058455902398399
1143	ENSG00000262339	17	80936400	0.626415907325807
1144	ENSG00000262445	17	1898907	0.0106806285204255
1145	ENSG00000262481	17	7293052	0.288430774754906
1146	ENSG00000262497	19	35723193	0.513120722301732
1147	ENSG00000262558	17	204527	0.382868146766551
1148	ENSG00000262601	16	85204881	0.0203591738547846
1149	ENSG00000262700	16	25104707	0.323952450905945
1150	ENSG00000262703	16	11441999	0.200133320161203
1151	ENSG00000262768	17	77774396	0.909985544327174
1152	ENSG00000262823	17	4385260	0.0493102305101621
1153	ENSG00000262890	16	70835985	0.289039148687746
1154	ENSG00000262920	17	171182	0.92990121913959
1155	ENSG00000263065	16	15835007	0.129345526463882
1156	ENSG00000263089	17	55169505	0.0511949888020357
1157	ENSG00000263220	17	5267609	0.00591913006231621
1158	ENSG00000263343	16	31176968	0.82563440221966
1159	ENSG00000263368	17	25853411	0.2509076135085
1160	ENSG00000263429	17	10698229	0.38033484314096
1161	ENSG00000263508	17	10752857	0.0111663774690048
1162	ENSG00000263612	8	145939283	0.493493920661953
1163	ENSG00000263727	18	653984	0.811787436632634
1164	ENSG00000263809	17	8271955	0.142243648664925
1165	ENSG00000264016	17	10644583	0.00335481929791497
1166	ENSG00000264017	6	89800664	0.0555976763382512
1167	ENSG00000264177	17	18283168	0.73079353221505
1168	ENSG00000264215	17	20691383	0.18056306615434
1169	ENSG00000264219	3	25706363	0.897322241271814
1170	ENSG00000264453	19	58249832	0.0137091574199506
1171	ENSG00000264644	18	9678244	0.210583318846847
1172	ENSG00000264668	8	144329279	0.780953679926886
1173	ENSG00000264727	17	11191521	0.311616985419567
1174	ENSG00000264932	17	19552685	0.150894776941934
1175	ENSG00000265091	18	5232874	0.147729171533305
1176	ENSG00000265158	18	29304160	0.144019313034042
1177	ENSG00000265179	18	902766	0.491576946379673
1178	ENSG00000265205	17	26997071	0.503475879103886
1179	ENSG00000265349	17	9542084	0.50767823665911
1180	ENSG00000265394	17	28417383	0.276926475081263
1181	ENSG00000265415	17	57280037	0.00221590821810516
1182	ENSG00000265519	17	15691100	0.988337911868374
1183	ENSG00000265542	17	55849306	0.207027055342242
1184	NA	NA	NA	0.144332360760563
1185	ENSG00000265665	5	55752864	0.960820007881534
1186	ENSG00000265752	18	21537717	0.355451926317252
1187	ENSG00000265800	17	73134510	0.10651083484967
1188	ENSG00000266088	17	38673277	0.0993764922254929
1189	ENSG00000266176	17	65989995	0.828692869045878
1190	ENSG00000266184	18	24411483	0.431909655975314
1191	NA	NA	NA	0.151988834991577
1192	ENSG00000266261	17	15554903	0.704076927050568
1193	ENSG00000266283	18	19780581	0.00501720758469202
1194	ENSG00000266368	17	11857205	0.00806162867012006
1195	ENSG00000266389	17	8869212	0.307871733931463
1196	ENSG00000266401	18	3653409	0.000491920957424939
1197	ENSG00000266402	17	62223329	0.144309277465542
1198	ENSG00000266446	9	21995480	0.293384379021727
1199	ENSG00000266579	6	57358735	0.643880655974957
1200	ENSG00000266588	17	37159500	0.638061975263925
1201	ENSG00000266601	17	46007047	0.0495426605491655
1202	ENSG00000266824	17	8080129	0.162597581543837
1203	ENSG00000266846	18	6025089	0.867154591479383
1204	ENSG00000266968	18	43226117	0.875114447981364
1205	ENSG00000267005	19	36664307	0.709987011905809
1206	ENSG00000267006	19	30519647	0.562443850758226
1207	ENSG00000267069	18	12288306	0.0215717396207811
1208	ENSG00000267079	18	11910632	0.137739160512615
1209	ENSG00000267088	18	39669275	0.824307331093225
1210	ENSG00000267097	18	43003728	0.984156039113307
1211	ENSG00000267105	19	10369784	0.247848532364425
1212	ENSG00000267130	19	33795941	0.221804256207203
1213	ENSG00000267142	19	36912437	0.426007574642753
1214	ENSG00000267156	18	45156482	0.604291546379786
1215	ENSG00000267224	19	57046667	0.514822585062428
1216	ENSG00000267255	19	4429685	0.68903774116732
1217	ENSG00000267259	17	26559615	0.776980983891042
1218	ENSG00000267262	19	6067963	0.767291089772627
1219	ENSG00000267289	19	9944754	0.0587880973378945
1220	ENSG00000267299	19	6109332	0.0382423550978435
1221	ENSG00000267303	19	10426146	0.810558494924465
1222	ENSG00000267304	19	3672579	0.290706867659155
1223	ENSG00000267314	19	5904851	0.0617004730280987
1224	ENSG00000267328	19	36245466	0.165397199769401
1225	ENSG00000267336	18	12912842	0.520268240016249
1226	ENSG00000267364	17	33640520	0.0117147501937416
1227	ENSG00000267374	18	36786887	0.463952121130237
1228	ENSG00000267405	17	42872114	0.316142010129846
1229	ENSG00000267461	17	66553656	0.164949413040135
1230	ENSG00000267472	17	66195061	0.719141933966116
1231	ENSG00000267476	18	56339844	0.367164904709375
1232	ENSG00000267497	18	57636669	0.512051863141347
1233	ENSG00000267505	17	42870566	0.828754769334082
1234	ENSG00000267543	17	74546032	0.113106400354234
1235	ENSG00000267561	1	87458691	0.786255510782926
1236	ENSG00000267570	18	12911184	0.543988585574766
1237	ENSG00000267581	19	19871846	0.00766945237336517
1238	ENSG00000267583	18	33023832	0.0013380580985093
1239	ENSG00000267594	19	15871050	0.42934515625426
1240	ENSG00000267612	19	9841528	0.000870436095969319
1241	ENSG00000267623	19	28393502	0.697759056003209
1242	ENSG00000267637	17	57862173	0.200727582138479
1243	ENSG00000267640	19	38307998	0.0159519279056012
1244	ENSG00000267662	19	31839786	0.448360768239849
1245	ENSG00000267667	17	59208064	0.639719986759619
1246	ENSG00000267676	17	76244573	0.182966812676393
1247	ENSG00000267699	18	48494388	0.693184250758163
1248	ENSG00000267708	17	66148916	0.586531066759593
1249	ENSG00000267724	18	44632316	0.305423933975335
1250	ENSG00000267750	17	42376941	0.336051447021206
1251	ENSG00000267751	19	567211	0.61125389393818
1252	ENSG00000267781	19	56897594	0.118123093575758
1253	ENSG00000267784	2	179588183	0.912669038472618
1254	ENSG00000267808	19	52102541	0.19730970100933
1255	ENSG00000267920	19	23309370	0.308339906316946
1256	ENSG00000267927	19	52674410	0.547528574390369
1257	ENSG00000268015	19	52725477	0.530494659229581
1258	ENSG00000268081	19	21737441	0.261352037703908
1259	ENSG00000268088	19	40184564	0.879009932719442
1260	ENSG00000268163	19	57949337	0.65231373865115
1261	ENSG00000268278	19	21820775	0.83112640258493
1262	ENSG00000268297	19	7852434	0.194550754617774
1263	ENSG00000268355	19	42037565	0.160465204295788
1264	ENSG00000268416	19	20929728	0.958489167290419
1265	ENSG00000268536	19	4785131	0.0386222761384294
1266	ENSG00000268555	19	21753623	0.0696928773993307
1267	ENSG00000268564	19	15234970	0.101269289653225
1268	ENSG00000268621	19	46692422	0.00438598136198858
1269	ENSG00000268660	19	58555959	0.130182381722337
1270	ENSG00000268747	19	21458824	0.964434382486751
1271	ENSG00000268798	19	1440837	0.00192433920654571
1272	ENSG00000268849	19	51714335	0.303273686958814
1273	ENSG00000268926	9	98534604	0.132709021505129
1274	ENSG00000269040	19	20967401	0.255764214409679
1275	ENSG00000269091	19	50546452	0.208057042699387
1276	ENSG00000269275	19	55888946	0.102071034468246
1277	ENSG00000269289	19	24101882	0.720952612992825
1278	ENSG00000269345	19	22357567	0.961578754659157
1279	ENSG00000269349	19	53014534	0.983772785643902
1280	ENSG00000269482	16	140628	0.363177519825294
1281	ENSG00000269489	1	151770529	0.197211063134409
1282	ENSG00000269729	19	46667149	0.00627127575816675
1283	ENSG00000269755	19	12543916	0.265542945057032
1284	ENSG00000269800	19	42027402	0.00245436258521578
1285	ENSG00000269873	19	54949191	0.361394785438865
1286	ENSG00000269920	10	97733785	0.150987265551907
1287	ENSG00000269927	14	71607841	0.233485251407969
1288	ENSG00000269929	9	96938739	0.410208081107225
1289	ENSG00000269933	1	71471536	0.667001098420276
1290	ENSG00000269936	5	148809848	0.956304170786972
1291	ENSG00000269974	15	30940999	0.432664694912588
1292	ENSG00000270030	11	325702	0.0677363045297062
1293	ENSG00000270058	16	86255028	0.978463965845113
1294	ENSG00000270059	3	65344942	0.069668046377738
1295	ENSG00000270074	8	12270335	0.0475668135992653
1296	ENSG00000270077	8	98156397	0.96083461009994
1297	ENSG00000270093	21	18015847	0.402114133936142
1298	ENSG00000270097	16	3049902	0.567142329748924
1299	ENSG00000270124	16	85613614	0.723667646159056
1300	ENSG00000270137	8	133838423	0.0339296076537671
1301	ENSG00000270154	8	12333970	0.670069524768398
1302	ENSG00000270160	11	128484234	0.0936490032965116
1303	ENSG00000270168	16	3051300	0.310080378656425
1304	ENSG00000270190	2	112024444	0.00114353406217728
1305	ENSG00000270195	4	1714547	0.314762022065895
1306	ENSG00000270230	5	99382153	0.215271124055727
1307	ENSG00000270246	15	25287064	0.169374321589719
1308	ENSG00000270326	6	28287436	0.555650555944402
1309	ENSG00000270343	14	81725908	0.834440156084111
1310	ENSG00000270409	3	15773758	0.0131877932414971
1311	ENSG00000270412	9	101705618	0.243378924577484
1312	ENSG00000270457	1	59754974	0.475829878755739
1313	ENSG00000270469	18	14053949	0.873705175276113
1314	ENSG00000270499	23	46420362	0.964132178901114
1315	ENSG00000270510	11	87034750	0.400810732720063
1316	ENSG00000270591	14	104229139	0.2524249619845
1317	ENSG00000270606	17	8463788	0.00809584981134174
1318	ENSG00000270638	6	146056705	0.26203243013399
1319	ENSG00000270666	6	27482817	0.048370876269916
1320	ENSG00000270704	15	25230010	0.17872250877491
1321	ENSG00000270755	9	132806991	0.253822043084384
1322	ENSG00000270775	11	64792861	0.239573265657155
1323	ENSG00000270792	20	10653575	0.889983309497274
1324	ENSG00000270876	19	35414202	0.175304035071502
1325	ENSG00000270933	7	25988276	0.373832330947052
1326	ENSG00000270972	11	333191	0.160461162323727
1327	ENSG00000270975	14	69328478	0.757336824026092
1328	ENSG00000270988	8	1922983	0.582512608304859
1329	NA	NA	NA	0.537114628805527
1330	ENSG00000271064	7	66213824	0.141963077752959
1331	ENSG00000271105	16	25080890	0.425032242677313
1332	ENSG00000271127	22	16179616	1.396848664633e-06
1333	ENSG00000271131	3	178211114	0.975202348033871
1334	ENSG00000271156	8	89820546	0.0294478775868283
1335	ENSG00000271200	1	62207669	0.0208130964906238
1336	ENSG00000271347	15	25236632	0.332257547303648
1337	ENSG00000271367	6	53214955	0.0371256336024585
1338	ENSG00000271390	11	110960593	0.121987382148003
1339	ENSG00000271401	2	179509443	0.146716466034802
1340	ENSG00000271474	4	96470279	0.968464222390307
1341	ENSG00000271499	19	19861426	0.132756085900767
1342	ENSG00000271537	7	138883302	0.577238170556642
1343	ENSG00000271550	7	64139331	0.0270242809627815
1344	ENSG00000271614	12	90102735	0.124176337120746
1345	ENSG00000271654	8	18244617	0.143538151263909
1346	ENSG00000271714	5	74161717	0.0171096851715173
1347	ENSG00000271715	5	10269600	0.573115889324242
1348	ENSG00000271723	1	55107458	0.586323090613031
1349	ENSG00000271725	15	81595555	0.0660434035267916
1350	ENSG00000271727	6	711532	0.272209449526511
1351	ENSG00000271730	6	109319684	0.0499212272899451
1352	ENSG00000271743	8	6473124	0.111095440921361
1353	ENSG00000271749	17	61470715	0.361485321080907
1354	ENSG00000271787	2	10194547	0.867404578697566
1355	ENSG00000271815	5	74659584	0.339511788704233
1356	ENSG00000271817	4	159621842	0.829347393256704
1357	ENSG00000271830	8	104493493	0.205162001501659
1358	ENSG00000271936	2	25048478	0.0499704669572892
1359	ENSG00000272021	5	95185012	0.0849487065107186
1360	ENSG00000272023	5	132299461	0.117584067515728
1361	ENSG00000272068	1	156607574	0.021634350611136
1362	ENSG00000272071	5	6779570	0.0927264834312329
1363	ENSG00000272076	8	52722669	0.957568710515892
1364	ENSG00000272158	14	65470042	0.27729204152686
1365	ENSG00000272161	1	2257639	0.0252251188173724
1366	ENSG00000272163	8	24769677	0.47309904023228
1367	ENSG00000272180	2	56179292	0.883089818636469
1368	ENSG00000272183	2	74728843	0.976959645300645
1369	ENSG00000272202	3	57112970	0.302479659816574
1370	ENSG00000272209	6	13825662	0.512406902112314
1371	ENSG00000272279	6	1528598	0.292332526394136
1372	ENSG00000272312	6	26968986	0.967086461412849
1373	ENSG00000272319	10	43075171	0.724570851291008
1374	ENSG00000272320	6	3311895	0.154842714821993
1375	ENSG00000272321	8	99448896	0.978661250861397
1376	ENSG00000272324	5	10761176	0.829721622449615
1377	ENSG00000272360	3	58476556	0.0377322727510122
1378	ENSG00000272372	16	56385797	0.40717938558597
1379	ENSG00000272405	1	156611457	0.0625858522743671
1380	ENSG00000272411	5	148349902	0.0951798541560451
1381	ENSG00000272455	1	1344475	0.73059544825734
1382	ENSG00000272463	6	708591	0.00931689058030587
1383	ENSG00000272483	3	11653075	0.323556819504455
1384	ENSG00000272489	10	81422947	0.525158749796506
1385	ENSG00000272491	1	48693559	0.207206677941474
1386	ENSG00000272511	3	21453713	0.368624965945957
1387	ENSG00000272537	7	16510808	0.235807235038405
1388	ENSG00000272541	6	58182168	0.132950658440877
1389	ENSG00000272555	2	219683412	0.0902759116979593
1390	ENSG00000272597	3	107048276	0.130381553659837
1391	ENSG00000272622	2	227664861	0.27104137562011
1392	ENSG00000272632	4	142351984	0.697026526236777
1393	ENSG00000272647	7	99156290	0.877750945736388
1394	ENSG00000272657	21	35445891	0.625908709726518
1395	ENSG00000272691	1	86044182	0.219871943766771
1396	ENSG00000272701	7	130125882	0.797450371204703
1397	ENSG00000272754	2	32546706	0.0524053679005582
1398	ENSG00000272777	4	99988406	0.00733786887028979
1399	ENSG00000272783	4	1552010	0.748326837658668
1400	ENSG00000272784	4	184015575	0.202785835640522
1401	ENSG00000272789	2	128383571	0.00969871813193624
1402	ENSG00000272799	18	9912312	0.230307957389557
1403	ENSG00000272817	10	93667887	0.583237045317983
1404	ENSG00000272823	1	221002017	0.241772986731133
1405	ENSG00000272832	3	133261907	0.795742377168835
1406	ENSG00000272848	6	169826514	0.905767221695627
1407	ENSG00000272866	9	5351795	0.0660069192033737
1408	ENSG00000272912	10	104674341	0.0575944634005549
1409	ENSG00000272942	22	25830290	0.387910918578605
1410	ENSG00000272950	7	97952164	0.821511401463908
1411	ENSG00000272971	1	156584533	0.652859520110053
1412	ENSG00000273082	22	34318409	0.170520433501957
1413	ENSG00000273091	21	33108044	0.184949650741935
1414	ENSG00000273123	3	123434697	0.0966433734368438
1415	ENSG00000273162	10	102819785	0.563206912796358
1416	ENSG00000273164	22	19010568	0.40328396315987
1417	ENSG00000273172	17	33614	0.144120215495158
1418	ENSG00000273175	1	245028039	0.118525747354625
1419	ENSG00000273203	22	17548710	0.226527771522776
1420	ENSG00000273209	2	202897492	0.0415854340113688
1421	ENSG00000273233	2	29033146	0.82067196299153
1422	ENSG00000273258	2	174876583	0.198216186469154
1423	ENSG00000273259	14	95058394	0.0627531396420132
1424	ENSG00000273295	22	24243618	0.467732303216029
1425	ENSG00000273313	7	5111755	0.135285732004642
1426	ENSG00000273328	3	42850905	0.379458997851866
1427	ENSG00000273331	3	196042952	0.505929273841454
1428	ENSG00000273348	18	19927808	0.72666172885883
1429	ENSG00000273372	10	81727968	0.447198960423583
1430	ENSG00000273384	1	178620840	0.338204171688423
1431	ENSG00000273442	22	17561590	0.538224169032536
1432	ENSG00000273443	1	997587	0.0945391762144954
1433	ENSG00000273476	10	102727444	0.41671272457711
1434	NA	NA	NA	0.774945095502241
1435	NA	NA	NA	0.00234787904641121
1436	NA	NA	NA	0.985121073051999
1437	NA	NA	NA	0.121903802807368
1438	NA	NA	NA	0.100265802822324
1439	NA	NA	NA	0.00024069234948132
1440	NA	NA	NA	0.0316465114685988
1441	NA	NA	NA	0.54261939053874
1442	NA	NA	NA	0.326596942001997
1443	NA	NA	NA	0.872777374791906
1444	NA	NA	NA	0.11445213791211
1445	NA	NA	NA	0.893068471229503
1446	NA	NA	NA	0.0805655003596196
1447	NA	NA	NA	0.148852176585843
1448	NA	NA	NA	0.919923393898101
1449	NA	NA	NA	0.587784544736983
1450	NA	NA	NA	0.516848232785934
1451	NA	NA	NA	0.104979449034007
1452	NA	NA	NA	0.104634247165612
1453	NA	NA	NA	0.0449460650125817
1454	NA	NA	NA	0.580006770489008
1455	NA	NA	NA	0.998981124500141
1456	NA	NA	NA	0.0295153719448589
1457	NA	NA	NA	0.683158642475153
1458	NA	NA	NA	0.558844914817488
1459	NA	NA	NA	0.97382014939648
1460	NA	NA	NA	0.975335720268468
1461	NA	NA	NA	0.0485348379479462
1462	NA	NA	NA	0.412366364815508
1463	NA	NA	NA	0.102653111474912
1464	NA	NA	NA	0.879671822085781
1465	NA	NA	NA	0.409618047267024
1466	NA	NA	NA	0.0826087097217283
1467	NA	NA	NA	0.453516433923637
1468	NA	NA	NA	0.00133399251380454
1469	NA	NA	NA	0.126085855436129
1470	NA	NA	NA	0.159681237355407
1471	NA	NA	NA	0.0269848291527216
1472	NA	NA	NA	0.0664486898566384
1473	NA	NA	NA	0.799549087714882
1474	NA	NA	NA	0.78424184690073
1475	NA	NA	NA	0.17999678171483
1476	NA	NA	NA	0.85600858318537
1477	NA	NA	NA	0.000610497817364151
1478	NA	NA	NA	0.34223558267234
1479	NA	NA	NA	0.516160467717955
1480	NA	NA	NA	0.0058839088798597
1481	NA	NA	NA	0.662465458659139
1482	NA	NA	NA	0.237710015349635
1483	NA	NA	NA	0.0544188868557568
1484	NA	NA	NA	0.798151913683639
1485	NA	NA	NA	0.15496885636388
1486	NA	NA	NA	0.713123941240075
1487	NA	NA	NA	0.101553012053655
1488	NA	NA	NA	0.0135397800879774
1489	NA	NA	NA	0.384874245371193
1490	NA	NA	NA	0.245971102290834
1491	NA	NA	NA	0.482355180237943
1492	NA	NA	NA	6.5768648342353e-09
1493	NA	NA	NA	0.417731238427538
1494	NA	NA	NA	0.596276408865844
1495	NA	NA	NA	0.0669506471236352
1496	NA	NA	NA	0.0256878737297496
1497	NA	NA	NA	0.15058512801812
1498	NA	NA	NA	0.803376318885917
1499	NA	NA	NA	0.260774892467125
1500	NA	NA	NA	0.418116834083124
1501	NA	NA	NA	0.046156825105885
1502	NA	NA	NA	0.240496922893172
1503	NA	NA	NA	0.436363887066781
1504	NA	NA	NA	0.829544519185421
1505	NA	NA	NA	0.843868718787265
1506	NA	NA	NA	0.627240369555375
1507	NA	NA	NA	0.545604731711856
1508	NA	NA	NA	0.226151102275904
1509	NA	NA	NA	0.222634400372392
1510	NA	NA	NA	0.563698952009953
1511	NA	NA	NA	0.895648973302862
1512	NA	NA	NA	0.824038754110353
1513	NA	NA	NA	0.0688031578307225
1514	NA	NA	NA	0.807024419694468
1515	NA	NA	NA	0.441786006875449
1516	NA	NA	NA	0.317221276378853
1517	NA	NA	NA	0.938143488760681
1518	NA	NA	NA	0.909194098339109
1519	NA	NA	NA	0.0678223460532052
1520	NA	NA	NA	0.489750805092092
1521	NA	NA	NA	0.586309422299208
1522	NA	NA	NA	0.734077218499603
1523	NA	NA	NA	0.0814168962728428
1524	NA	NA	NA	0.00771511760183866
1525	NA	NA	NA	0.163285659532174
1526	NA	NA	NA	0.647333559384418
1527	NA	NA	NA	0.527753465896214
1528	NA	NA	NA	0.95873949798491
1529	NA	NA	NA	0.815759979476028
1530	NA	NA	NA	0.255112057958132
1531	NA	NA	NA	0.00320950217857619
1532	NA	NA	NA	0.0807186511569477
1533	NA	NA	NA	0.0607964208623552
1534	NA	NA	NA	0.447577133056433
1535	NA	NA	NA	0.621724878458741
1536	NA	NA	NA	0.988238041897182
1537	NA	NA	NA	0.20465721219541
1538	NA	NA	NA	0.268771634423009
1539	NA	NA	NA	0.699308778611694
1540	NA	NA	NA	0.578863025111774
1541	NA	NA	NA	0.685091953898003
1542	NA	NA	NA	0.57190855702782
1543	NA	NA	NA	0.590359562361534
1544	NA	NA	NA	0.416037425412738
1545	NA	NA	NA	0.373624036852871
1546	NA	NA	NA	0.249439765698855
1547	NA	NA	NA	0.855144960888231
1548	NA	NA	NA	0.0069970770402835
1549	NA	NA	NA	0.924981864495434
1550	NA	NA	NA	0.406327925042356
1551	NA	NA	NA	0.978568417755442
1552	NA	NA	NA	0.082507979964367
1553	NA	NA	NA	0.000302753231581886
1554	NA	NA	NA	0.697815672010199
1555	NA	NA	NA	0.12227489993018
1556	NA	NA	NA	0.972663660339169
1557	NA	NA	NA	1.77549757228669e-07
1558	NA	NA	NA	0.0743346627060113
1559	NA	NA	NA	0.789364521011701
1560	NA	NA	NA	0.0537973709291895
1561	NA	NA	NA	0.823435242520588
1562	NA	NA	NA	0.371300033441781
1563	NA	NA	NA	0.0388596372657185
1564	NA	NA	NA	0.314552178529111
1565	NA	NA	NA	0.899864248261706
1566	NA	NA	NA	0.129479254134593
1567	NA	NA	NA	0.393348470916135
1568	NA	NA	NA	0.659463710486767
1569	NA	NA	NA	0.907903667788438
1570	NA	NA	NA	0.0706556615556534
1571	NA	NA	NA	0.428921928748359
1572	NA	NA	NA	0.0210731685619139
1573	NA	NA	NA	0.889113247164944
1574	NA	NA	NA	0.23093917585313
1575	NA	NA	NA	0.016627796477976
1576	NA	NA	NA	0.166432645287012
1577	NA	NA	NA	0.352063539229543
1578	NA	NA	NA	0.295036028450241
1579	NA	NA	NA	0.250323509473865
1580	NA	NA	NA	0.476634668592262
1581	NA	NA	NA	0.328904137570972
1582	NA	NA	NA	0.425392383182138
1583	NA	NA	NA	0.462277531573149
1584	NA	NA	NA	0.256072762517896
1585	NA	NA	NA	0.341399838711903
1586	NA	NA	NA	0.290226844157635
1587	NA	NA	NA	0.00766694058922674
1588	NA	NA	NA	0.792849055240915
1589	NA	NA	NA	0.679868100501592
1590	NA	NA	NA	0.81324734890932
1591	NA	NA	NA	0.000159616187011739
1592	NA	NA	NA	0.290936740384793
1593	NA	NA	NA	0.846966829626251
1594	NA	NA	NA	0.174546109720634
1595	NA	NA	NA	0.225278154257552
1596	NA	NA	NA	0.697796959630957
1597	NA	NA	NA	0.480952679413852
1598	NA	NA	NA	0.802403477135317
1599	NA	NA	NA	0.0366812084427003
1600	NA	NA	NA	0.895702351602684
1601	NA	NA	NA	0.0729665439884083
1602	NA	NA	NA	0.00160411292755901
1603	NA	NA	NA	0.240444294712072
1604	NA	NA	NA	0.30618193752145
1605	NA	NA	NA	0.0656808022905059
1606	NA	NA	NA	0.442958536081189
1607	NA	NA	NA	0.778626341645351
1608	NA	NA	NA	0.366220729662619
1609	NA	NA	NA	0.248640545240596
1610	NA	NA	NA	0.332079489996536
1611	NA	NA	NA	0.142497190865816
1612	NA	NA	NA	0.227800365786868
1613	NA	NA	NA	0.745942919838578
1614	NA	NA	NA	0.84745808080639
1615	NA	NA	NA	0.672822157352136
1616	NA	NA	NA	0.00453077189661084
1617	NA	NA	NA	0.464675443722093
1618	NA	NA	NA	0.0073798979549945
1619	NA	NA	NA	0.747797815253198
1620	NA	NA	NA	0.0233003675143466
1621	NA	NA	NA	0.23450842808253
1622	NA	NA	NA	0.718873508004292
1623	NA	NA	NA	0.0384369033585759
1624	NA	NA	NA	0.129576564962798
1625	NA	NA	NA	0.0188883753333293
1626	NA	NA	NA	0.479587264123831
1627	NA	NA	NA	0.826915803357844
1628	NA	NA	NA	0.0315480621306206
1629	NA	NA	NA	0.00753542841996538
1630	NA	NA	NA	0.0422861999670053
1631	NA	NA	NA	0.435025840814183
1632	NA	NA	NA	0.320227373583907
1633	NA	NA	NA	0.000437618144539937
1634	NA	NA	NA	0.22143410690816
1635	NA	NA	NA	0.806999233493646
1636	NA	NA	NA	0.331240178937613
1637	NA	NA	NA	0.0879732833986488
1638	NA	NA	NA	0.0709142530609327
1639	NA	NA	NA	0.207517111725782
1640	NA	NA	NA	0.598471495798032
1641	NA	NA	NA	0.0861679079486816
1642	NA	NA	NA	0.000167623331166191
1643	NA	NA	NA	0.815870159710668
1644	NA	NA	NA	0.257524318711345
1645	NA	NA	NA	0.582431227774027
1646	NA	NA	NA	0.889444337645351
1647	NA	NA	NA	0.67330041196077
1648	NA	NA	NA	0.0353375873279337
1649	NA	NA	NA	0.375488170093688
1650	NA	NA	NA	0.332228030106
1651	NA	NA	NA	0.00346894401867275
1652	NA	NA	NA	0.479447783271302
1653	NA	NA	NA	0.00646695688091534
1654	NA	NA	NA	0.11705160084499
1655	NA	NA	NA	0.0229378931066415
1656	NA	NA	NA	0.177582806454058
1657	NA	NA	NA	0.374022782579316
1658	NA	NA	NA	0.317113156553497
1659	NA	NA	NA	0.196008539055597
1660	NA	NA	NA	0.565708074573485
1661	NA	NA	NA	0.0265642272837725
1662	NA	NA	NA	0.300648458574628
1663	NA	NA	NA	0.0358879392343291
1664	NA	NA	NA	0.364749574638962
1665	NA	NA	NA	0.291705990651112
1666	NA	NA	NA	0.03994313750711
1667	NA	NA	NA	4.34719122927997e-05
1668	NA	NA	NA	0.373045126109964
